rank,totalRankScore,totalPriceRankScore,nightlyRateScore,reviewRankScore,rareFindScore,acScore,wifiScore,guestFavoriteScore,superhostScore,id,title,dates,totalPrice,totalPriceRank,nightlyRateRank,reviewScore,reviewScoreString,reviewScoreRank,url,nightlyRateDisplay,nights,nightlyTotalDisplay,nightlyTotalDisplayPercent,cleaningFee,airbnbFee,feeTotal,feePercent,beds,Guest favorite,guest_favorite,Kitchen,Wifi,TV,Exterior security cameras on property,Carbon monoxide alarm,Lake access,Free parking on premises,Pets allowed,Elevator,Washer,Free street parking,Refrigerator,Smoke alarm,Dedicated workspace,Private patio or balcony,Lake view,Garden view,Private hot tub,Luggage dropoff allowed,Hair dryer,Wifi – 10 Mbps,Private hot tub - available all year, open 24 hours,37 inch HDTV with Chromecast,Waterfront,Wifi – 37 Mbps,32 inch HDTV with Netflix,Free washer – In building,Free dryer – In building,Mountain view,City skyline view,Free driveway parking on premises,Hot tub,Free driveway parking on premises – 1 space,127 inch HDTV with premium cable,Superhost,Air conditioning,Crib,Free dryer – In unit,Patio or balcony,Long term stays allowed,Paid parking lot off premises,Bay view,42 inch HDTV with Netflix,Private backyard – Fully fenced,45 inch HDTV with Netflix,Paid washer,Backyard,43 inch HDTV with Netflix, standard cable,Shared backyard – Fully fenced,Fast wifi – 82 Mbps,Shared backyard
35,365,90,0,275,0,0,0,0,0,1070309151469891353,Cabin in Peñol,01/18/25 - 01/21/25,292,38,40,5,5.0 (10),1,https://www.airbnb.com/rooms/1070309151469891353?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,97,3,344,1.178082191780822,0,0,0,0,,true,true,true,true,,true,,true,true,true,,,,,,true,,,,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,365,120,0,245,0,0,0,0,0,1105167697150573321,Apartment in Guatape,01/18/25 - 01/21/25,223,32,28,4.91,4.91 (46),7,https://www.airbnb.com/rooms/1105167697150573321?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,60,3,180,0.8071748878923767,15,28,43,0.19282511210762332,,true,true,true,true,true,true,,true,,true,,,,,,true,,,true,,,,,,,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,
37,365,185,0,180,0,0,0,0,0,919693409755178983,Apartment in Guatape,01/18/25 - 01/21/25,159,19,16,4.72,4.72 (101),20,https://www.airbnb.com/rooms/919693409755178983?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,41,3,124,0.779874213836478,13,22,35,0.22012578616352202,,,,true,true,true,,false,,true,true,,,,,false,true,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
38,360,130,0,230,0,0,0,0,0,1002247955464750280,Apartment in Guatape,01/18/25 - 01/21/25,217,30,23,4.87,4.87 (39),10,https://www.airbnb.com/rooms/1002247955464750280?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,55,3,165,0.7603686635944701,25,27,52,0.23963133640552994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
39,360,205,0,155,0,0,0,0,0,1272693782508246204,Apartment in Guatape,01/18/25 - 01/21/25,135,15,11,,New,25,https://www.airbnb.com/rooms/1272693782508246204?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,35,3,105,0.7777777777777778,13,17,30,0.2222222222222222,,,,true,true,true,,false,true,,true,,true,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,355,135,0,220,0,0,0,0,0,923152952496200483,Apartment in Guatape,01/18/25 - 01/21/25,215,29,25,4.84,4.84 (147),12,https://www.airbnb.com/rooms/923152952496200483?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,57,3,172,0.8,13,30,43,0.2,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,355,180,0,175,0,0,0,0,0,1214077346987335454,Apartment in Guatape,01/18/25 - 01/21/25,166,20,21,4.7,4.7 (10),21,https://www.airbnb.com/rooms/1214077346987335454?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,51,3,152,0.9156626506024096,14,0,14,0.08433734939759036,,,,true,true,true,true,false,,,true,,true,true,,,true,,,,,,,,,,true,,,,,,,,,,,true,,,,,,,,,,,,,,,,
42,355,200,0,155,0,0,0,0,0,1309430590868113327,Apartment in Guatape,01/18/25 - 01/21/25,137,16,15,,New,25,https://www.airbnb.com/rooms/1309430590868113327?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,40,3,120,0.8759124087591241,0,17,17,0.12408759124087591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,345,90,0,255,0,0,0,0,0,924735401069055309,Cabin in El Peñol,01/18/25 - 01/21/25,292,38,40,4.94,4.94 (63),5,https://www.airbnb.com/rooms/924735401069055309?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,97,3,344,1.178082191780822,0,0,0,0,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,340,80,0,260,0,0,0,0,0,885639944252182779,Houseboat in Vereda Los Naranjos,01/18/25 - 01/21/25,297,40,41,4.95,4.95 (65),4,https://www.airbnb.com/rooms/885639944252182779?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,99,3,297,1,0,0,0,0,,true,true,true,true,,,false,,true,,,,,,false,true,,true,,true,,,,,,true,,,,,true,,,,,,,,,,,,,,,,,,,,,,
