rank,totalRankScore,totalPriceRankScore,nightlyRateScore,reviewRankScore,rareFindScore,acScore,wifiScore,guestFavoriteScore,superhostScore,id,title,dates,totalPrice,totalPriceRank,nightlyRateRank,reviewScore,reviewScoreString,reviewScoreRank,url,nightlyRateDisplay,nights,nightlyTotalDisplay,nightlyTotalDisplayPercent,cleaningFee,airbnbFee,feeTotal,feePercent,beds,Guest favorite,guest_favorite,Kitchen,Wifi,Free street parking,Pets allowed,37 inch TV,Window AC unit,Shared patio or balcony,Luggage dropoff allowed,Carbon monoxide alarm,Smoke alarm,Dedicated workspace,Hot tub,TV,Washer,Air conditioning,Exterior security cameras on property,LG refrigerator,Long term stays allowed,Fast wifi – 94 Mbps,Superhost,Fast wifi – 503 Mbps,Paid dryer – In building,55 inch HDTV with Amazon Prime Video, Disney+, HBO Max, Netflix, premium cable, standard cable,Free washer – In unit,AC - split type ductless system,Elevator
23,240,0,0,240,0,0,0,0,0,15889272,Apartment in Belén,01/25/25 - 01/28/25,0,53,5,4.91,4.91 (172),5,https://www.airbnb.com/rooms/15889272?check_in=2025-01-26&check_out=2025-01-29&guests=1&adults=1,22,0,0,NaN,0,0,0,NaN,3 beds,true,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,240,0,0,240,0,0,0,0,0,1243687360843810665,Apartment in Belén,01/25/25 - 01/28/25,0,53,11,4.91,4.91 (11),5,https://www.airbnb.com/rooms/1243687360843810665?check_in=2025-01-26&check_out=2025-01-29&guests=1&adults=1,29,0,0,NaN,0,0,0,NaN,1 queen bed,true,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,235,0,0,235,0,0,0,0,0,52106467,Home in Belén,01/25/25 - 01/28/25,0,53,1,4.9,4.9 (48),6,https://www.airbnb.com/rooms/52106467?check_in=2025-01-26&check_out=2025-01-29&guests=1&adults=1,18,0,0,NaN,0,0,0,NaN,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,
26,235,0,0,235,0,0,0,0,0,1245124018915700054,Loft in Belén,01/25/25 - 01/28/25,0,53,14,4.9,4.9 (21),6,https://www.airbnb.com/rooms/1245124018915700054?check_in=2025-01-26&check_out=2025-01-29&guests=1&adults=1,32,0,0,NaN,0,0,0,NaN,1 queen bed,true,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,230,0,0,230,0,0,0,0,0,1266080645248428034,Loft in Belén,01/25/25 - 01/28/25,0,53,20,4.88,4.88 (8),7,https://www.airbnb.com/rooms/1266080645248428034?check_in=2025-01-26&check_out=2025-01-29&guests=1&adults=1,41,0,0,NaN,0,0,0,NaN,1 bed,true,true,true,true,,true,,,,,false,false,true,,true,true,,true,,,,,,,,,,true
28,230,0,0,230,0,0,0,0,0,1310157815739952582,Apartment in Laureles,01/25/25 - 01/28/25,0,53,26,4.88,4.88 (8),7,https://www.airbnb.com/rooms/1310157815739952582?check_in=2025-01-26&check_out=2025-01-29&guests=1&adults=1,51,0,0,NaN,0,0,0,NaN,1 bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,230,0,0,230,0,0,0,0,0,935433132392158207,Apartment in Belén,01/25/25 - 01/28/25,0,53,12,4.88,4.88 (43),7,https://www.airbnb.com/rooms/935433132392158207?check_in=2025-01-26&check_out=2025-01-29&guests=1&adults=1,30,0,0,NaN,0,0,0,NaN,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,225,0,0,225,0,0,0,0,0,859949100535032992,Apartment in Belén,01/25/25 - 01/28/25,0,53,9,4.87,4.87 (71),8,https://www.airbnb.com/rooms/859949100535032992?check_in=2025-01-26&check_out=2025-01-29&guests=1&adults=1,27,0,0,NaN,0,0,0,NaN,2 beds,true,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,220,0,0,220,0,0,0,0,0,1241611818047371629,Apartment in Belén,01/25/25 - 01/28/25,0,53,9,4.86,4.86 (7),9,https://www.airbnb.com/rooms/1241611818047371629?check_in=2025-01-26&check_out=2025-01-29&guests=1&adults=1,27,0,0,NaN,0,0,0,NaN,2 beds,true,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,220,0,0,220,0,0,0,0,0,818994562558876773,Loft in Belén,01/25/25 - 01/28/25,0,53,4,4.86,4.86 (66),9,https://www.airbnb.com/rooms/818994562558876773?check_in=2025-01-26&check_out=2025-01-29&guests=1&adults=1,21,0,0,NaN,0,0,0,NaN,2 beds,true,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,215,0,0,215,0,0,0,0,0,974836805385452274,Apartment in Belén,01/25/25 - 01/28/25,0,53,6,4.85,4.85 (48),10,https://www.airbnb.com/rooms/974836805385452274?check_in=2025-01-26&check_out=2025-01-29&guests=1&adults=1,23,0,0,NaN,0,0,0,NaN,1 bed,true,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,215,0,0,215,0,0,0,0,0,45721890,Apartment in Belén,01/25/25 - 01/28/25,0,53,3,4.85,4.85 (74),10,https://www.airbnb.com/rooms/45721890?check_in=2025-01-26&check_out=2025-01-29&guests=1&adults=1,20,0,0,NaN,0,0,0,NaN,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,210,0,0,210,0,0,0,0,0,1264068082176492095,Apartment in Belén,01/25/25 - 01/28/25,0,53,14,4.8,4.8 (5),11,https://www.airbnb.com/rooms/1264068082176492095?check_in=2025-01-26&check_out=2025-01-29&guests=1&adults=1,32,0,0,NaN,0,0,0,NaN,1 bed,,,true,true,,true,,,,,false,false,true,,true,true,,true,,,,true,,,,,,true
36,205,0,0,205,0,0,0,0,0,1014784660183219799,Loft in Belén,01/25/25 - 01/28/25,0,53,15,4.79,4.79 (43),12,https://www.airbnb.com/rooms/1014784660183219799?check_in=2025-01-26&check_out=2025-01-29&guests=1&adults=1,33,0,0,NaN,0,0,0,NaN,2 beds,true,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,200,0,0,200,0,0,0,0,0,817032255533419510,Apartment in Belén,01/25/25 - 01/28/25,0,53,12,4.78,4.78 (18),13,https://www.airbnb.com/rooms/817032255533419510?check_in=2025-01-26&check_out=2025-01-29&guests=1&adults=1,30,0,0,NaN,0,0,0,NaN,1 queen bed,,,,,,,,,,,,,,,,,,,,,,true,,,,,,
38,195,0,0,195,0,0,0,0,0,1240691778230304661,Loft in Belén,01/25/25 - 01/28/25,0,53,14,4.76,4.76 (17),14,https://www.airbnb.com/rooms/1240691778230304661?check_in=2025-01-26&check_out=2025-01-29&guests=1&adults=1,32,0,0,NaN,0,0,0,NaN,1 queen bed,,,,,,,,,,,,,,,,,,,,,,true,,,,,,
39,190,0,0,190,0,0,0,0,0,1249437302365514997,Apartment in Laureles,01/25/25 - 01/28/25,0,53,24,4.7,4.7 (33),15,https://www.airbnb.com/rooms/1249437302365514997?check_in=2025-01-26&check_out=2025-01-29&guests=1&adults=1,49,0,0,NaN,0,0,0,NaN,1 king bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,185,0,0,185,0,0,0,0,0,48309066,Apartment in Belén,01/25/25 - 01/28/25,0,53,14,4.68,4.68 (94),16,https://www.airbnb.com/rooms/48309066?check_in=2025-01-26&check_out=2025-01-29&guests=1&adults=1,32,0,0,NaN,0,0,0,NaN,4 beds,,,,,,,,,,,,,,,,,,,,,,true,,,,,,
41,180,0,0,180,0,0,0,0,0,53814663,Apartment in Belén,01/25/25 - 01/28/25,0,53,14,4.66,4.66 (59),17,https://www.airbnb.com/rooms/53814663?check_in=2025-01-26&check_out=2025-01-29&guests=1&adults=1,32,0,0,NaN,0,0,0,NaN,4 beds,,,,,,,,,,,,,,,,,,,,,,true,,,,,,
42,175,0,0,175,0,0,0,0,0,987991819998963219,Apartment in Belén,01/25/25 - 01/28/25,0,53,5,4.63,4.63 (16),18,https://www.airbnb.com/rooms/987991819998963219?check_in=2025-01-26&check_out=2025-01-29&guests=1&adults=1,22,0,0,NaN,0,0,0,NaN,1 bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,170,0,0,170,0,0,0,0,0,966079057214548484,Apartment in Belén,01/25/25 - 01/28/25,0,53,7,4.62,4.62 (21),19,https://www.airbnb.com/rooms/966079057214548484?check_in=2025-01-26&check_out=2025-01-29&guests=1&adults=1,25,0,0,NaN,0,0,0,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,165,0,0,165,0,0,0,0,0,1272532948713092377,Loft in Belén,01/25/25 - 01/28/25,0,53,21,4.4,4.4 (5),20,https://www.airbnb.com/rooms/1272532948713092377?check_in=2025-01-26&check_out=2025-01-29&guests=1&adults=1,42,0,0,NaN,0,0,0,NaN,1 bed,,,,,,,,,,,,,,,,,,,,,,true,,,,,,
45,160,0,0,160,0,0,0,0,0,1325577108537812385,Apartment in Laureles,01/25/25 - 01/28/25,0,53,23,,New,21,https://www.airbnb.com/rooms/1325577108537812385?check_in=2025-01-26&check_out=2025-01-29&guests=1&adults=1,45,0,0,NaN,0,0,0,NaN,1 sofa bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,160,0,0,160,0,0,0,0,0,1307522582713738924,Apartment in Belén,01/25/25 - 01/28/25,0,53,22,,New,21,https://www.airbnb.com/rooms/1307522582713738924?check_in=2025-01-26&check_out=2025-01-29&guests=1&adults=1,43,0,0,NaN,0,0,0,NaN,1 bed,,,,,,,,,,,,,,,,,,,,,,true,,,,,,
47,160,0,0,160,0,0,0,0,0,1295230808774394524,Apartment in Belén,01/25/25 - 01/28/25,0,53,11,,New,21,https://www.airbnb.com/rooms/1295230808774394524?check_in=2025-01-26&check_out=2025-01-29&guests=1&adults=1,29,0,0,NaN,0,0,0,NaN,1 bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,160,0,0,160,0,0,0,0,0,1329212346471515446,Apartment in Laureles-Estadio,01/25/25 - 01/28/25,0,53,10,,New,21,https://www.airbnb.com/rooms/1329212346471515446?check_in=2025-01-26&check_out=2025-01-29&guests=1&adults=1,28,0,0,NaN,0,0,0,NaN,2 beds,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,160,0,0,160,0,0,0,0,0,1310178580161987118,Apartment in Belén,01/25/25 - 01/28/25,0,53,2,,New,21,https://www.airbnb.com/rooms/1310178580161987118?check_in=2025-01-26&check_out=2025-01-29&guests=1&adults=1,19,0,0,NaN,0,0,0,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,160,0,0,160,0,0,0,0,0,1325591430387834616,Apartment in Laureles,01/25/25 - 01/28/25,0,53,19,,New,21,https://www.airbnb.com/rooms/1325591430387834616?check_in=2025-01-26&check_out=2025-01-29&guests=1&adults=1,39,0,0,NaN,0,0,0,NaN,1 sofa bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,160,0,0,160,0,0,0,0,0,1327089881582313769,Apartment in Laureles,01/25/25 - 01/28/25,0,53,13,,New,21,https://www.airbnb.com/rooms/1327089881582313769?check_in=2025-01-26&check_out=2025-01-29&guests=1&adults=1,31,0,0,NaN,0,0,0,NaN,2 beds,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,160,0,0,160,0,0,0,0,0,1307515391376412452,Apartment in Belén,01/25/25 - 01/28/25,0,53,18,,New,21,https://www.airbnb.com/rooms/1307515391376412452?check_in=2025-01-26&check_out=2025-01-29&guests=1&adults=1,38,0,0,NaN,0,0,0,NaN,1 bed,,,,,,,,,,,,,,,,,,,,,,true,,,,,,
