rank,totalRankScore,totalPriceRankScore,nightlyRateScore,reviewRankScore,rareFindScore,acScore,wifiScore,guestFavoriteScore,superhostScore,id,title,dates,totalPrice,totalPriceRank,nightlyRateRank,reviewScore,reviewScoreString,reviewScoreRank,url,nightlyRateDisplay,nights,nightlyTotalDisplay,nightlyTotalDisplayPercent,cleaningFee,airbnbFee,feeTotal,feePercent,beds,
21,135,,,60,,,,,,991157864579138493,Apartment in Ibagué,01/18/25 - 01/21/25,76,10,4,4.75,4.75 (24),22,https://www.airbnb.com/rooms/991157864579138493?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,16,3,47,0.618421052631579,18,11,29,0.3815789473684210,2 beds,,TRUE,TRUE,TRUE,,TRUE,,,TRUE,,,,,,,TRUE,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[object Object],1220
22,470,200,0,270,0,0,0,0,0,1217354924298310825,Apartment in Ibagué,01/18/25 - 01/21/25,111,32,17,5,5.0 (13),1,https://www.airbnb.com/rooms/1217354924298310825?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,29,3,87,0.7837837837837840,8,16,24,0.21621621621621600,,TRUE,TRUE,TRUE,,TRUE,TRUE,,,TRUE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[object Object],1215
23,155,,,70,,,,,,39488623,Apartment in Ibagué,01/18/25 - 01/21/25,95,24,11,4.88,4.88 (66),10,https://www.airbnb.com/rooms/39488623?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,23,3,68,0.7157894736842110,14,13,27,0.28421052631578900,2 beds,,TRUE,TRUE,,TRUE,,,,,FALSE,FALSE,,,,TRUE,TRUE,,TRUE,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,85,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[object Object],1210
24,430,225,0,205,0,0,0,0,0,1243821045699954359,Apartment in Ibagué,01/18/25 - 01/21/25,90,19,12,4.81,4.81 (26),16,https://www.airbnb.com/rooms/1243821045699954359?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,24,3,72,0.8,5,13,18,0.2,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[object Object],1205
25,465,195,0,270,0,0,0,0,0,1243413779012665727,Apartment in Ibagué,01/18/25 - 01/21/25,115,35,18,5,5.0 (18),1,https://www.airbnb.com/rooms/1243413779012665727?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,30,3,91,0.7913043478260870,8,16,24,0.20869565217391300,4 beds,TRUE,TRUE,TRUE,,TRUE,,,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[object Object],1200
26,125,,,80,,,,,,1280557311139134916,Apartment in Ibagué,01/18/25 - 01/21/25,116,36,18,5,5.0 (6),1,https://www.airbnb.com/rooms/1280557311139134916?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,30,3,89,0.7672413793103450,11,16,27,0.23275862068965500,2 beds,,TRUE,TRUE,TRUE,TRUE,TRUE,,,TRUE,FALSE,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,5,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[object Object],1195
27,440,205,0,235,0,0,0,0,0,24581977,Apartment in Ibagué,01/18/25 - 01/21/25,106,29,15,4.91,4.91 (142),8,https://www.airbnb.com/rooms/24581977?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,27,3,82,0.7735849056603770,9,15,24,0.22641509433962300,,TRUE,TRUE,TRUE,TRUE,,,,,,FALSE,FALSE,TRUE,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[object Object],1195
28,155,,,90,,,,,,1197926858959403892,Apartment in Ibagué,01/18/25 - 01/21/25,91,20,9,4.8,4.8 (5),17,https://www.airbnb.com/rooms/1197926858959403892?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,21,3,62,0.6813186813186810,16,13,29,0.31868131868131900,,,TRUE,TRUE,TRUE,TRUE,TRUE,,,TRUE,FALSE,FALSE,,TRUE,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[object Object],1195
29,435,250,0,185,0,0,0,0,0,49596559,Apartment in Ibagué,01/18/25 - 01/21/25,78,11,9,4.7,4.7 (63),26,https://www.airbnb.com/rooms/49596559?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,21,3,62,0.7948717948717950,5,11,16,0.20512820512820500,2 beds,,TRUE,TRUE,,TRUE,TRUE,,,,FALSE,FALSE,,TRUE,,TRUE,,,,TRUE,,TRUE,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[object Object],1195
30,160,,,90,,,,,,1284094417579163615,Condo in Ibagué,01/18/25 - 01/21/25,119,38,22,5,5.0 (5),1,https://www.airbnb.com/rooms/1284094417579163615?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,34,3,102,0.8571428571428570,0,17,17,0.14285714285714300,,,TRUE,TRUE,TRUE,TRUE,TRUE,,,TRUE,FALSE,,,TRUE,,TRUE,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[object Object],1185
