rank,totalRankScore,totalPriceRankScore,nightlyRateScore,reviewRankScore,rareFindScore,acScore,wifiScore,guestFavoriteScore,superhostScore,id,title,dates,totalPrice,totalPriceRank,nightlyRateRank,reviewScore,reviewScoreString,reviewScoreRank,url,nightlyRateDisplay,nights,nightlyTotalDisplay,nightlyTotalDisplayPercent,cleaningFee,airbnbFee,feeTotal,feePercent,beds,guest_favorite,Kitchen,Wifi,Dedicated workspace,Free parking on premises,TV,Luggage dropoff allowed,Long term stays allowed,Exterior security cameras on property,Carbon monoxide alarm,Smoke alarm,Guest favorite,Pool,Shared sauna,Elevator,Washer,Hot tub,Pets allowed,Superhost,Sauna,Mountain view,Resort view,Free street parking,HDTV,Free washer – In unit,Free parking garage on premises – 1 space,Private patio or balcony,City skyline view,Private outdoor pool - available all year, open specific hours, infinity,Shared hot tub,Garden view,Free residential garage on premises – 1 space,Shared pool,32 inch HDTV with Netflix,Refrigerator,Shared indoor pool - open specific hours, heated, pool toys, rooftop,Wifi – 7 Mbps,Free carport on premises – 1 space,Shared outdoor pool - available all year, open specific hours,HDTV with Netflix, Roku,Fast wifi – 95 Mbps,Shared outdoor pool - available all year, open specific hours, infinity,55 inch HDTV,Free residential garage on premises,Shared outdoor pool,43 inch HDTV with Netflix, standard cable,TV with standard cable,TV with Netflix, standard cable,Backyard,Private sauna,Shared outdoor pool - available all year, open specific hours, infinity, rooftop,Shared hot tub - available seasonally, open specific hours,Shared outdoor pool - open specific hours, infinity,Shared hot tub - available all year, open specific hours,Shared outdoor pool - available all year, open specific hours, rooftop,50 inch HDTV with standard cable,Washer – In unit
21,430,160,0,270,0,0,0,0,0,1184149691220047184,Apartment in Ibagué,01/18/25 - 01/21/25,133,23,17,5,5.0 (20),1,https://www.airbnb.com/rooms/1184149691220047184?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,34,3,103,0.7744360902255639,11,19,30,0.22556390977443608,,true,true,true,true,true,true,,,true,false,false,true,,,,true,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,430,160,0,270,0,0,0,0,0,1251446988476843496,Apartment in Ibagué,01/18/25 - 01/21/25,133,23,20,5,5.0 (3),1,https://www.airbnb.com/rooms/1251446988476843496?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,38,3,114,0.8571428571428571,0,19,19,0.14285714285714285,2 beds,,true,true,true,true,true,,,true,,,,true,,,,true,true,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,430,200,0,230,0,0,0,0,0,851608245627854180,Apartment in Ibagué,01/18/25 - 01/21/25,111,15,12,4.89,4.89 (76),9,https://www.airbnb.com/rooms/851608245627854180?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,29,3,86,0.7747747747747747,9,16,25,0.22522522522522523,,true,true,true,true,true,,,,true,false,false,true,,,true,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,
24,430,225,0,205,0,0,0,0,0,1243821045699954359,Apartment in Ibagué,01/18/25 - 01/21/25,90,10,9,4.81,4.81 (26),14,https://www.airbnb.com/rooms/1243821045699954359?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,24,3,72,0.8,5,13,18,0.2,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,425,175,0,250,0,0,0,0,0,920943384520791693,Condo in Ibagué,01/18/25 - 01/21/25,125,20,14,4.94,4.94 (33),5,https://www.airbnb.com/rooms/920943384520791693?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,31,3,93,0.744,14,18,32,0.256,1 double bed,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,410,140,0,270,0,0,0,0,0,1252419475714530650,Apartment in Ibagué,01/18/25 - 01/21/25,144,27,23,5,5.0 (15),1,https://www.airbnb.com/rooms/1252419475714530650?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,41,3,124,0.8611111111111112,0,20,20,0.1388888888888889,2 beds,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,405,135,0,270,0,0,0,0,0,846235779633750241,Apartment in Ibagué,01/18/25 - 01/21/25,146,28,20,5,5.0 (20),1,https://www.airbnb.com/rooms/846235779633750241?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,38,3,114,0.7808219178082192,11,21,32,0.2191780821917808,3 beds,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,405,170,0,235,0,0,0,0,0,39729006,Apartment in Ibagué,01/18/25 - 01/21/25,126,21,14,4.91,4.91 (57),8,https://www.airbnb.com/rooms/39729006?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,31,3,93,0.7380952380952381,15,18,33,0.2619047619047619,,true,true,true,true,true,true,,,,false,false,true,,,,,,,,,,,,,true,,true,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,
29,400,130,0,270,0,0,0,0,0,1175649937226027532,Apartment in Ibagué,01/18/25 - 01/21/25,154,29,21,5,5.0 (5),1,https://www.airbnb.com/rooms/1175649937226027532?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,39,3,117,0.7597402597402597,15,22,37,0.24025974025974026,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,395,220,0,175,0,0,0,0,0,822005685861245995,Apartment in Ibagué,01/18/25 - 01/21/25,92,11,8,4.5,4.5 (42),20,https://www.airbnb.com/rooms/822005685861245995?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,23,3,69,0.75,10,13,23,0.25,3 beds,,true,true,,,,true,,,false,false,,,,true,,,true,,,,,,,true,,,true,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,
31,385,180,0,205,0,0,0,0,0,576895337660091643,Apartment in Ibagué,01/18/25 - 01/21/25,122,19,15,4.81,4.81 (75),14,https://www.airbnb.com/rooms/576895337660091643?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,32,3,96,0.7868852459016393,9,17,26,0.21311475409836064,2 beds,true,true,true,true,true,,,,,false,false,true,,true,,,,,,,,,,,,,,true,,,,,true,,,,,,,,,,,,,,,,,,,true,,,,,
32,380,110,0,270,0,0,0,0,0,1171861583887805045,Apartment in Ibagué,01/18/25 - 01/21/25,162,33,24,5,5.0 (14),1,https://www.airbnb.com/rooms/1171861583887805045?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,42,3,142,0.8765432098765432,11,23,34,0.20987654320987653,,true,true,true,true,true,,,,,false,,true,true,true,,,true,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,370,105,0,265,0,0,0,0,0,971076032535829977,Condo in Ibagué,01/18/25 - 01/21/25,163,34,23,4.97,4.97 (35),2,https://www.airbnb.com/rooms/971076032535829977?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,41,3,124,0.7607361963190185,16,23,39,0.2392638036809816,,true,true,true,true,,true,,,,false,,true,,,true,,,true,,,true,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,370,115,0,255,0,0,0,0,0,52306754,Condo in Ibagué,01/18/25 - 01/21/25,157,32,23,4.95,4.95 (56),4,https://www.airbnb.com/rooms/52306754?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,41,3,124,0.7898089171974523,11,22,33,0.21019108280254778,2 double beds,true,true,true,true,,,,,,,,true,,,,,,true,,,true,,,,,,,,,true,true,true,true,true,,,,,,,,,,,,,,,,,,,,,,,
