rank,totalRankScore,totalPriceRankScore,nightlyRateScore,reviewRankScore,rareFindScore,acScore,wifiScore,guestFavoriteScore,superhostScore,id,title,dates,totalPrice,totalPriceRank,nightlyRateRank,reviewScore,reviewScoreString,reviewScoreRank,url,nightlyRateDisplay,nights,nightlyTotalDisplay,nightlyTotalDisplayPercent,cleaningFee,airbnbFee,feeTotal,feePercent,beds,Guest favorite,guest_favorite,Kitchen,Wifi,Dedicated workspace,Free street parking,Pets allowed,TV,Washer,Air conditioning,Carbon monoxide alarm,Smoke alarm,Free dryer – In building,Exterior security cameras on property,City skyline view,Free parking on premises,Pool,Hot tub,Park view,Elevator,Free washer – In unit,Refrigerator,Mountain view,Fast wifi – 228 Mbps,55 inch HDTV with Fire TV,AC - split type ductless system,Shared hot tub - available all year, open specific hours,Paid washer – In building,Free dryer – In unit,Garden view,Fast wifi – 308 Mbps,Free residential garage on premises,Shared outdoor pool - available all year, open specific hours, rooftop,Sauna,Superhost,Shared outdoor pool - available all year, open specific hours,Shared sauna,Fast wifi – 146 Mbps,Paid dryer – In building,Luggage dropoff allowed,Crib,32 inch HDTV,Fast wifi – 340 Mbps,50 inch HDTV with Netflix, Amazon Prime Video,Private patio or balcony,Fast wifi – 306 Mbps,Patio or balcony,Courtyard view,32 inch HDTV with Netflix, standard cable,Shared patio or balcony,Microwave,Free residential garage on premises – 1 space,55 inch HDTV with premium cable,55 inch HDTV with Disney+, Netflix, standard cable,Free parking garage on premises – 2 spaces,43 inch HDTV with Amazon Prime Video, Apple TV, Disney+, HBO Max, Netflix, premium cable,Fast wifi – 193 Mbps,Fast wifi – 202 Mbps,TV with standard cable,Private hot tub,49 inch HDTV with standard cable,Fast wifi – 167 Mbps,Private hot tub - available all year, open specific hours,49 inch HDTV,HDTV with Netflix, Roku,TV with Netflix,Window AC unit,Private backyard – Fully fenced,Free parking garage on premises – 4 spaces,HDTV with Netflix,Fast wifi – 329 Mbps,Shared pool - available all year, open specific hours, infinity,Central air conditioning,Fast wifi – 138 Mbps,Fast wifi – 147 Mbps,Free carport on premises – 1 space,55 inch HDTV with Netflix, premium cable,Portable air conditioning,Bathtub,Fast wifi – 279 Mbps,HDTV with Netflix, Amazon Prime Video,Fast wifi – 263 Mbps,43 inch TV with Fire TV,Fast wifi – 143 Mbps,Pack ’n play/Travel crib,Hair dryer,Fast wifi – 258 Mbps,32 inch HDTV with Amazon Prime Video, Apple TV, Disney+, Netflix,43 inch HDTV with standard cable,Fast wifi – 332 Mbps,55 inch HDTV with Chromecast,Fast wifi – 276 Mbps,Shared outdoor pool - available all year, open specific hours, infinity,Fast wifi – 163 Mbps,Shared indoor pool - available all year, open specific hours, rooftop,Fast wifi – 365 Mbps,Free parking garage on premises – 1 space,Fast wifi – 171 Mbps,Fast wifi – 155 Mbps,Dryer,Private backyard,43 inch HDTV with Netflix,Shared pool - available all year,55 inch HDTV with Netflix,HDTV,Backyard,Fast wifi – 295 Mbps,32 inch HDTV with premium cable, standard cable,EV charger,Long term stays allowed,Shared hot tub,Smoking allowed
23,1415,680,0,735,0,0,0,0,0,1087896995062589334,Loft in  Cali,01/18/25 - 01/21/25,90,19,11,4.93,4.93 (73),8,https://www.airbnb.com/rooms/1087896995062589334?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,24,3,72,0.8,5,13,18,0.2,,true,true,true,true,,,,true,,,false,false,,true,,,,,,,,,,,,,,true,,,,,,,,,,,true,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1415,755,0,660,0,0,0,0,0,48979240,Loft in Cali,01/18/25 - 01/21/25,60,4,4,4.75,4.75 (83),23,https://www.airbnb.com/rooms/48979240?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,16,3,47,0.7833333333333333,5,8,13,0.21666666666666667,1 double bed,,,true,true,true,,true,true,true,,false,false,,,,,,,,,,true,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1410,640,0,770,0,0,0,0,0,1233422310677559044,Apartment in Cali,01/18/25 - 01/21/25,104,27,14,5,5.0 (14),1,https://www.airbnb.com/rooms/1233422310677559044?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,27,3,81,0.7788461538461539,8,15,23,0.22115384615384615,1 bed,true,true,true,true,true,,,true,,true,false,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,1410,685,0,725,0,0,0,0,0,49034861,Apartment in Cali,01/18/25 - 01/21/25,89,18,12,4.91,4.91 (22),10,https://www.airbnb.com/rooms/49034861?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,25,3,94,1.0561797752808988,14,0,14,0.15730337078651685,1 queen bed,true,true,true,true,true,,,,,,false,,,true,,,,,,,true,,,,,true,,,true,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1410,745,0,665,0,0,0,0,0,32737491,Loft in Juanambú,01/18/25 - 01/21/25,65,6,6,4.77,4.77 (164),22,https://www.airbnb.com/rooms/32737491?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,19,3,56,0.8615384615384616,0,9,9,0.13846153846153847,2 beds,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1405,635,0,770,0,0,0,0,0,1310457731531322966,Apartment in Cali,01/18/25 - 01/21/25,105,28,19,5,5.0 (4),1,https://www.airbnb.com/rooms/1310457731531322966?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,32,3,95,0.9047619047619048,10,0,10,0.09523809523809523,2 beds,,,true,true,true,,true,true,,,false,false,,,,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1405,675,0,730,0,0,0,0,0,1160126908807696222,Loft in Cali,01/18/25 - 01/21/25,92,20,13,4.92,4.92 (24),9,https://www.airbnb.com/rooms/1160126908807696222?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,26,3,79,0.8586956521739131,0,13,13,0.14130434782608695,,true,true,true,true,,,,true,,,false,,,,,true,true,,,true,true,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1405,700,0,705,0,0,0,0,0,581757352310686048,Apartment in Cali,01/18/25 - 01/21/25,86,15,13,4.87,4.87 (55),14,https://www.airbnb.com/rooms/581757352310686048?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,26,3,79,0.9186046511627907,7,0,7,0.08139534883720931,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1405,770,0,635,0,0,0,0,0,26469869,Apartment in Miraflores,01/18/25 - 01/21/25,37,1,1,4.68,4.68 (103),28,https://www.airbnb.com/rooms/26469869?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,11,3,47,1.2702702702702702,0,5,5,0.13513513513513514,,,,true,true,,true,,,,,,,,true,,,,,,,,true,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,true,,
32,1390,655,0,735,0,0,0,0,0,11946670,Apartment in San Antonio,01/18/25 - 01/21/25,99,24,12,4.93,4.93 (146),8,https://www.airbnb.com/rooms/11946670?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,25,3,76,0.7676767676767676,9,14,23,0.23232323232323232,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,1390,665,0,725,0,0,0,0,0,858945091926961703,Apartment in Cali,01/18/25 - 01/21/25,95,22,18,4.91,4.91 (55),10,https://www.airbnb.com/rooms/858945091926961703?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,31,3,93,0.9789473684210527,2,0,2,0.021052631578947368,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1385,615,0,770,0,0,0,0,0,786230048493447022,Condo in Cali,01/18/25 - 01/21/25,112,32,16,5,5.0 (25),1,https://www.airbnb.com/rooms/786230048493447022?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,29,3,87,0.7767857142857143,9,16,25,0.22321428571428573,2 beds,true,true,true,true,true,,,true,,true,false,false,,,,,,,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
