rank,totalRankScore,totalPriceRankScore,nightlyRateScore,reviewRankScore,rareFindScore,acScore,wifiScore,guestFavoriteScore,superhostScore,id,title,dates,totalPrice,totalPriceRank,nightlyRateRank,reviewScore,reviewScoreString,reviewScoreRank,url,nightlyRateDisplay,nights,nightlyTotalDisplay,nightlyTotalDisplayPercent,cleaningFee,airbnbFee,feeTotal,feePercent,beds,
21,3873,1215,1300,1350,0,4,4,0,0,1219584847732784372,Apartment in Bucaramanga,01/18/25 - 01/21/25,92,29,11,5,5.0 (7),1,https://www.airbnb.com/rooms/1219584847732784372?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,23,3,69,0.75,10,13,23,0.25,,,TRUE,TRUE,TRUE,TRUE,,,,,FALSE,FALSE,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[object Object],NaN
22,160,,,90,,,,,,1186904148180002972,Guest suite in Zapatoca,01/18/25 - 01/21/25,92,29,14,5,5.0 (23),1,https://www.airbnb.com/rooms/1186904148180002972?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,26,3,79,0.8586956522,0,13,13,0.1413043478,,,TRUE,,,,,,,,FALSE,FALSE,,,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,3,,,,,,,,,,,,,,,,,[object Object],NaN
23,3865,1205,1300,1350,0,4,4,2,0,23375011,Apartment in Bucaramanga,01/18/25 - 01/21/25,94,31,11,5,5.0 (11),1,https://www.airbnb.com/rooms/23375011?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,23,3,69,0.7340425532,12,13,25,0.2659574468,,TRUE,TRUE,TRUE,TRUE,,,,,TRUE,FALSE,FALSE,TRUE,,TRUE,TRUE,TRUE,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[object Object],NaN
24,3855,1205,1290,1350,0,4,4,2,0,44316753,Farm stay in Bucaramanga,01/18/25 - 01/21/25,94,31,13,5,5.0 (33),1,https://www.airbnb.com/rooms/44316753?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,25,3,76,0.8085106383,5,13,18,0.1914893617,,TRUE,TRUE,,,TRUE,,,,,FALSE,FALSE,TRUE,,TRUE,,TRUE,,,,,,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[object Object],NaN
25,3845,1195,1290,1350,0,4,4,2,0,1010294490066866771,Apartment in Floridablanca,01/18/25 - 01/21/25,97,33,13,5,5.0 (11),1,https://www.airbnb.com/rooms/1010294490066866771?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,25,3,76,0.7835051546,7,14,21,0.2164948454,,TRUE,TRUE,,TRUE,,,,,,FALSE,FALSE,TRUE,,TRUE,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[object Object],NaN
26,3810,1170,1280,1350,0,4,4,2,0,1202327959319636547,Apartment in Girón,01/18/25 - 01/21/25,103,38,15,5,5.0 (9),1,https://www.airbnb.com/rooms/1202327959319636547?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,27,3,88,0.854368932,9,15,24,0.2330097087,4 beds,TRUE,TRUE,,TRUE,TRUE,,,,,FALSE,FALSE,TRUE,,TRUE,TRUE,TRUE,,,,,TRUE,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[object Object],NaN
27,3803,1155,1290,1350,0,4,4,0,0,1235704426213325110,Apartment in Bucaramanga,01/18/25 - 01/21/25,107,41,13,5,5.0 (3),1,https://www.airbnb.com/rooms/1235704426213325110?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,25,3,75,0.7009345794,17,15,32,0.2990654206,1 bed,,TRUE,TRUE,TRUE,TRUE,,,,TRUE,,,,,TRUE,TRUE,,,,TRUE,,,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[object Object],NaN
28,145,,,90,,,,,,1283504688149755779,Apartment in Girón,01/18/25 - 01/21/25,107,41,19,5,5.0 (4),1,https://www.airbnb.com/rooms/1283504688149755779?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,31,3,97,0.9065420561,0,15,15,0.1401869159,,,TRUE,TRUE,TRUE,TRUE,,,,,FALSE,,,,TRUE,,TRUE,,,TRUE,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,4,,,,,,,,,,,,,,,,,[object Object],NaN
29,3740,1120,1260,1350,0,4,4,2,0,1141536034553459777,Apartment in Floridablanca,01/18/25 - 01/21/25,116,48,19,5,5.0 (22),1,https://www.airbnb.com/rooms/1141536034553459777?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,31,3,93,0.8017241379,7,16,23,0.1982758621,,TRUE,TRUE,TRUE,TRUE,TRUE,,,,TRUE,FALSE,FALSE,TRUE,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[object Object],NaN
30,3733,1120,1255,1350,0,4,4,0,0,1259691120990333112,Apartment in Bucaramanga,01/18/25 - 01/21/25,116,48,20,5,5.0 (4),1,https://www.airbnb.com/rooms/1259691120990333112?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,32,3,97,0.8362068966,3,16,19,0.1637931034,,,TRUE,TRUE,TRUE,TRUE,,,,,FALSE,FALSE,,,TRUE,TRUE,TRUE,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[object Object],NaN
